   text	   data	    bss	    dec	    hex	filename
 486249	  75564	   4736	 566549	  8a515	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/infiniband/hw/hfi1/hfi1.ko
  37423	   3904	      8	  41335	   a177	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/infiniband/hw/vmw_pvrdma/vmw_pvrdma.ko
  11482	   1096	    144	  12722	   31b2	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/infiniband/core/ib_umad.ko
  14968	   1189	      8	  16165	   3f25	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/infiniband/core/rdma_ucm.ko
  27526	   2260	    128	  29914	   74da	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/infiniband/core/iw_cm.ko
 170488	   5727	    436	 176651	  2b20b	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/infiniband/core/ib_core.ko
  37197	   3404	    136	  40737	   9f21	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/infiniband/core/ib_cm.ko
  40372	   2780	     72	  43224	   a8d8	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/infiniband/core/rdma_cm.ko
  68341	   1441	    140	  69922	  11122	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/infiniband/core/ib_uverbs.ko
   1020	   1016	      0	   2036	    7f4	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/thermal/thermal-generic-adc.ko
   1124	    916	     12	   2052	    804	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/thermal/intel_soc_dts_thermal.ko
   5752	   1168	   1336	   8256	   2040	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/thermal/intel_powerclamp.ko
   3503	   1192	      0	   4695	   1257	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/thermal/intel_soc_dts_iosf.ko
   1658	   1016	      0	   2674	    a72	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/thermal/intel_bxt_pmic_thermal.ko
   1774	   1016	      0	   2790	    ae6	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/thermal/int340x_thermal/int3403_thermal.ko
   2379	   1048	      0	   3427	    d63	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/thermal/int340x_thermal/int340x_thermal_zone.ko
   2831	   1504	      0	   4335	   10ef	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/thermal/int340x_thermal/int3400_thermal.ko
   1558	   1016	      0	   2574	    a0e	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/thermal/int340x_thermal/int3406_thermal.ko
   4470	   1856	      8	   6334	   18be	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/thermal/int340x_thermal/processor_thermal_device.ko
   3748	    924	     24	   4696	   1258	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/thermal/int340x_thermal/acpi_thermal_rel.ko
    766	   1016	      0	   1782	    6f6	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/thermal/int340x_thermal/int3402_thermal.ko
   3988	   1236	     32	   5256	   1488	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/thermal/x86_pkg_temp_thermal.ko
   2777	   1273	      0	   4050	    fd2	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/thermal/intel_pch_thermal.ko
   1456	   1232	      0	   2688	    a80	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/i2c/i2c-smbus.ko
   1815	   1072	      0	   2887	    b47	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/i2c/muxes/i2c-mux-pca9541.ko
   3197	   1360	      0	   4557	   11cd	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/i2c/muxes/i2c-mux-pca954x.ko
   2173	   1016	      0	   3189	    c75	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/i2c/muxes/i2c-mux-gpio.ko
   3327	   1072	      0	   4399	   112f	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/i2c/muxes/i2c-mux-ltc4306.ko
   1939	   1096	      0	   3035	    bdb	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/i2c/muxes/i2c-mux-reg.ko
   1080	   1072	      0	   2152	    868	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/i2c/muxes/i2c-mux-mlxcpld.ko
   4819	   3040	    100	   7959	   1f17	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/i2c/i2c-stub.ko
   5273	    912	      4	   6189	   182d	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/i2c/algos/i2c-algo-pca.ko
   4796	    832	      4	   5632	   1600	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/i2c/algos/i2c-algo-bit.ko
   3015	   1320	      0	   4335	   10ef	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/i2c/busses/i2c-taos-evm.ko
   1796	   1160	      0	   2956	    b8c	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/i2c/busses/i2c-robotfuzz-osif.ko
   4438	   1016	      0	   5454	   154e	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/i2c/busses/i2c-ocores.ko
   2702	   2024	      0	   4726	   1276	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/i2c/busses/i2c-mlxcpld.ko
   4824	   3640	      4	   8468	   2114	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/i2c/busses/i2c-sis630.ko
   3830	   1444	      0	   5274	   149a	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/i2c/busses/i2c-designware-pci.ko
   5412	   2440	      2	   7854	   1eae	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/i2c/busses/i2c-ali1563.ko
   1159	   1016	      0	   2175	    87f	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/i2c/busses/i2c-simtec.ko
   4149	   2920	      2	   7071	   1b9f	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/i2c/busses/i2c-amd756.ko
   1151	   2184	      2	   3337	    d09	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/i2c/busses/i2c-via.ko
   2629	   2760	      2	   5391	   150f	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/i2c/busses/i2c-sis96x.ko
   3225	   2984	      2	   6211	   1843	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/i2c/busses/i2c-isch.ko
   9695	   5256	      4	  14955	   3a6b	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/i2c/busses/i2c-ismt.ko
   4309	   1428	      0	   5737	   1669	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/i2c/busses/i2c-parport.ko
   3674	   2768	     12	   6454	   1936	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/i2c/busses/i2c-sis5595.ko
   3435	   1040	      0	   4475	   117b	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/i2c/busses/i2c-cht-wc.ko
   4964	   2680	      4	   7648	   1de0	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/i2c/busses/i2c-ali15x3.ko
    544	   1016	      0	   1560	    618	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/i2c/busses/i2c-cros-ec-tunnel.ko
   1530	   1016	      0	   2546	    9f2	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/i2c/busses/i2c-dln2.ko
   5401	   2362	     24	   7787	   1e6b	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/i2c/busses/i2c-viapro.ko
   3263	   1096	      0	   4359	   1107	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/i2c/busses/i2c-amd8111.ko
   4018	   1260	      1	   5279	   149f	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/i2c/busses/i2c-viperboard.ko
   2059	   1016	      0	   3075	    c03	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/i2c/busses/i2c-pca-platform.ko
  11924	   2056	     80	  14060	   36ec	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/i2c/busses/i2c-piix4.ko
   4899	   2760	     16	   7675	   1dfb	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/i2c/busses/i2c-ali1535.ko
  20223	   2112	     12	  22347	   574b	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/i2c/busses/i2c-i801.ko
   2665	   2116	     32	   4813	   12cd	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/i2c/busses/i2c-parport-light.ko
   2635	    864	     24	   3523	    dc3	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/i2c/busses/i2c-amd756-s4882.ko
   2833	   1024	      1	   3858	    f12	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/i2c/busses/i2c-kempld.ko
   3330	   1496	      0	   4826	   12da	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/i2c/busses/i2c-scmi.ko
   8618	   2456	      0	  11074	   2b42	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/i2c/busses/i2c-xiic.ko
   2642	    864	     24	   3530	    dca	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/i2c/busses/i2c-nforce2-s4985.ko
   1884	   1176	      0	   3060	    bf4	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/i2c/busses/i2c-gpio.ko
   2809	   1482	      0	   4291	   10c3	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/i2c/busses/i2c-tiny-usb.ko
   3394	   1244	      0	   4638	   121e	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/i2c/busses/i2c-diolan-u2c.ko
   1916	   1176	      0	   3092	    c14	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/i2c/busses/i2c-cbus-gpio.ko
   5151	   1336	      8	   6495	   195f	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/i2c/busses/i2c-nforce2.ko
   3625	    856	      0	   4481	   1181	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/i2c/i2c-mux.ko
   2316	   1336	      0	   3652	    e44	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-pcf50633.ko
   2723	   1176	      0	   3899	    f3b	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-mc13xxx.ko
   3900	   1096	      0	   4996	   1384	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-tps65910.ko
   2568	   1016	      0	   3584	    e00	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-ds1286.ko
   5829	   1888	      0	   7717	   1e25	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-x1205.ko
   2074	   1072	      0	   3146	    c4a	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-pcf8583.ko
   2341	   1072	      0	   3413	    d55	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-ds2404.ko
   1522	    992	      0	   2514	    9d2	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-ds1347.ko
   3374	   1016	      0	   4390	   1126	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-palmas.ko
   3381	   1392	      0	   4773	   12a5	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-pcf2123.ko
   3465	   1016	      0	   4481	   1181	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-tps80031.ko
   4442	   1896	      0	   6338	   18c2	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-88pm860x.ko
  10339	   1408	     16	  11763	   2df3	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-m41t80.ko
   3380	   1096	      0	   4476	   117c	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-wm831x.ko
   2785	   1016	      0	   3801	    ed9	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-m48t86.ko
   3189	   1016	      0	   4205	   106d	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-cros-ec.ko
   1745	    992	      0	   2737	    ab1	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-rs5c348.ko
   4103	   1576	      0	   5679	   162f	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-pcf2127.ko
   1718	   1016	      0	   2734	    aae	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-ab3100.ko
   1723	    992	      0	   2715	    a9b	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-ds1302.ko
   6664	   1712	      0	   8376	   20b8	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-rs5c372.ko
   1410	    992	      0	   2402	    962	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-max6902.ko
   2593	   1344	      0	   3937	    f61	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-ds1672.ko
   2975	   1016	     12	   4003	    fa3	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-ds1511.ko
   2525	   1016	      0	   3541	    dd5	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-ds1553.ko
   5477	   1273	      0	   6750	   1a5e	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-ds3232.ko
  13732	   2761	      0	  16493	   406d	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-ds1307.ko
   1823	   1016	      0	   2839	    b17	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-bq4802.ko
   2775	   1392	      0	   4167	   1047	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-rx8581.ko
   4160	   1200	     16	   5376	   1500	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-ds1374.ko
   4124	   1096	      0	   5220	   1464	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-da9063.ko
   1626	    992	      0	   2618	    a3a	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-ds1390.ko
   2442	   1312	      0	   3754	    eaa	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-isl12022.ko
   2085	   1016	      0	   3101	    c1d	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-ds1742.ko
   1915	   1016	      0	   2931	    b73	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-lp8788.ko
   4596	   1056	      0	   5652	   1614	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-ds1343.ko
   3271	   1072	      0	   4343	   10f7	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-pcf85363.ko
   2755	   1016	      0	   3771	    ebb	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-tps6586x.ko
   5340	   1024	      0	   6364	   18dc	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-max8997.ko
   1267	   1072	      0	   2339	    923	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-em3027.ko
   2259	   1152	      0	   3411	    d53	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-m41t94.ko
   1572	   1152	      0	   2724	    aa4	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-pcf85063.ko
   5386	   1184	      0	   6570	   19aa	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-abx80x.ko
   3304	   1016	      0	   4320	   10e0	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-mt6397.ko
  10407	   1208	      0	  11615	   2d5f	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-ds1685.ko
   3324	   1016	      0	   4340	   10f4	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-hid-sensor-time.ko
   4956	   2032	      0	   6988	   1b4c	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-ds1305.ko
   2495	   1232	      0	   3727	    e8f	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-m41t93.ko
   1546	   1072	      0	   2618	    a3a	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-max6900.ko
   4782	   1392	      0	   6174	   181e	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-s35390a.ko
   4519	   1680	      0	   6199	   1837	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-rx8025.ko
   2443	   1016	      0	   3459	    d83	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-max8925.ko
   6276	   1304	      0	   7580	   1d9c	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-isl1208.ko
   4335	   1552	      0	   5887	   16ff	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-mcp795.ko
   2457	   1072	      0	   3529	    dc9	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-pcf8523.ko
   1763	    992	      0	   2755	    ac3	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-r9701.ko
   1441	   1016	      0	   2457	    999	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-m48t35.ko
   2443	   1016	      0	   3459	    d83	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-max8998.ko
   1393	   1016	      0	   2409	    969	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-pcap.ko
   3316	   2320	      0	   5636	   1604	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-v3020.ko
   3847	   1184	      0	   5031	   13a7	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-rx8010.ko
   3870	   1176	      0	   5046	   13b6	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-wm8350.ko
   2623	   1016	      0	   3639	    e37	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-rc5t583.ko
   3209	   1016	      0	   4225	   1081	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-da9055.ko
   2294	   1016	      0	   3310	    cee	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-ftrtc010.ko
   1799	   1016	      0	   2815	    aff	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-max8907.ko
   5687	   1712	      0	   7399	   1ce7	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-pcf8563.ko
   7348	   1312	      0	   8660	   21d4	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-ab-b5ze-s3.ko
   5608	   1184	      0	   6792	   1a88	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-rv8803.ko
   3535	   1736	      0	   5271	   1497	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-88pm80x.ko
   4041	   1028	      0	   5069	   13cd	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-da9052.ko
   4780	   1416	      0	   6196	   1834	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-m48t59.ko
   4038	   2032	      0	   6070	   17b6	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-fm3130.ko
   7834	   1672	      0	   9506	   2522	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-rv3029c2.ko
   2680	   1232	      0	   3912	    f48	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-rx4581.ko
   7382	   1496	      0	   8878	   22ae	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-s5m.ko
   1906	   1016	      0	   2922	    b6a	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-rp5c01.ko
   2759	   1104	      0	   3863	    f17	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-bq32k.ko
   2580	   1464	      0	   4044	    fcc	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-rx6110.ko
   2518	   1016	      0	   3534	    dce	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-stk17ta8.ko
   1479	    992	      0	   2471	    9a7	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-max6916.ko
   1493	   1016	      0	   2509	    9cd	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rtc/rtc-msm6242.ko
   1816	   1388	      0	   3204	    c84	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/parport/parport_cs.ko
   7068	   4192	      0	  11260	   2bfc	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/parport/parport_serial.ko
  27750	   2076	    356	  30182	   75e6	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/parport/parport_pc.ko
   2937	   1616	      0	   4553	   11c9	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/parport/parport_ax88796.ko
  29260	   2076	     24	  31360	   7a80	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/parport/parport.ko
  17080	   5136	     24	  22240	   56e0	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/atm/solos-pci.ko
  22486	   1168	     56	  23710	   5c9e	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/atm/eni.ko
  18411	   1144	      0	  19555	   4c63	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/atm/lanai.ko
